index,label
2260,906
2261,0
2262,0
2263,0
2264,907
2265,0
2266,0
2267,908
2268,909
2269,0
2270,0
2271,910
2272,0
2273,911
2274,912
2275,913
2276,0
2277,0
2278,0
2279,0
2280,914
2281,915
2282,0
2283,916
2284,917
2285,918
2286,0
2287,0
2288,919
2289,0
2290,0
2291,0
2292,0
2293,920
2294,921
2295,922
2296,923
2297,924
2298,0
2299,0
2300,925
2301,0
2302,926
2303,0
2304,927
2305,0
2306,0
2307,928
2308,929
2309,930
2310,0
2311,0
2312,0
2313,931
2314,0
2315,0
2316,932
2317,0
2318,933
2319,0
2320,934
2321,0
2322,935
2323,0
2324,936
2325,937
2326,0
2327,938
2328,0
2329,0
2330,0
2331,939
2332,940
2333,0
2334,941
2335,0
2336,0
2337,942
2338,0
2339,0
2340,0
2341,943
2342,944
2343,0
2344,0
2345,945
2346,946
2347,947
2348,0
2349,0
2350,948
2351,0
2352,0
2353,0
2354,949
2355,0
2356,0
2357,0
2358,0
2359,950
2360,0
2361,0
2362,0
2363,951
2364,0
2365,0
2366,0
2367,0
2368,952
2369,953
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,0
2378,954
2379,0
2380,955
2381,0
2382,0
2383,0
2384,956
2385,0
2386,957
2387,958
2388,959
2389,960
2390,0
2391,0
2392,0
2393,0
2394,961
2395,0
2396,962
2397,0
2398,0
2399,963
2400,0
2401,964
2402,965
2403,966
2404,967
2405,0
2406,968
2407,0
2408,0
2409,0
2410,969
2411,0
2412,0
2413,0
2414,0
2415,0
2416,970
2417,0
2418,0
2419,971
2420,0
2421,972
2422,973
2423,0
2424,0
2425,974
2426,0
2427,0
2428,0
2429,975
2430,976
2431,0
2432,0
2433,977
2434,978
2435,0
2436,979
2437,0
2438,0
2439,0
2440,0
2441,980
2442,0
2443,981
2444,982
2445,0
2446,983
2447,0
2448,0
2449,984
2450,985
2451,986
2452,0
2453,0
2454,0
2455,987
2456,0
2457,988
2458,989
2459,990
2460,991
2461,992
2462,0
2463,0
2464,993
2465,0
2466,994
2467,995
2468,0
2469,0
2470,996
2471,0
2472,997
2473,0
2474,998
2475,0
2476,999
2477,1000
2478,1001
2479,1002
2480,0
2481,1003
2482,1004
2483,0
2484,0
2485,0
2486,0
2487,1005
2488,0
2489,0
2490,0
2491,0
2492,0
