index,label
1889,40
1890,26
1891,13
1892,34
1893,13
1894,27
1895,47
1896,1
1897,35
1898,27
1899,6
1900,33
1901,5
1902,28
1903,9
1904,43
1905,7
1906,22
1907,23
1908,34
1909,5
1910,9
1911,44
1912,27
1913,23
1914,13
1915,2
1916,49
1917,40
1918,49
1919,23
1920,19
1921,40
1922,3
1923,23
1924,3
1925,27
1926,9
1927,27
1928,9
1929,34
1930,24
1931,2
1932,3
1933,45
1934,34
1935,44
1936,7
1937,9
1938,9
1939,5
1940,44
1941,27
1942,9
1943,9
1944,40
1945,20
1946,34
1947,44
1948,27
1949,49
1950,45
1951,9
1952,13
1953,6
1954,34
1955,27
1956,9
1957,9
1958,26
1959,23
1960,3
1961,9
1962,9
1963,9
1964,34
1965,44
1966,11
1967,37
1968,22
1969,23
1970,21
1971,9
1972,29
1973,47
1974,7
1975,7
1976,49
1977,9
1978,45
1979,34
1980,23
1981,24
1982,5
1983,9
1984,2
1985,34
1986,45
1987,9
1988,26
1989,44
1990,37
1991,40
1992,24
1993,9
1994,49
1995,10
1996,9
1997,49
1998,21
1999,2
2000,5
2001,13
2002,9
2003,3
2004,3
2005,9
2006,9
2007,7
2008,20
2009,43
2010,46
2011,19
2012,9
2013,27
2014,9
2015,27
2016,33
2017,49
2018,39
2019,37
2020,9
2021,7
2022,19
2023,35
2024,28
2025,44
2026,37
2027,27
2028,23
2029,3
2030,9
2031,3
2032,0
2033,34
2034,27
2035,20
2036,34
2037,35
2038,5
2039,40
2040,23
2041,9
2042,9
2043,24
2044,9
2045,9
2046,9
2047,9
2048,14
2049,9
2050,11
2051,34
2052,9
2053,49
2054,37
2055,9
2056,37
2057,23
2058,1
2059,37
2060,14
2061,43
2062,44
2063,9
2064,5
2065,9
2066,34
2067,45
2068,27
2069,9
2070,9
2071,9
2072,44
2073,34
2074,9
2075,9
2076,9
2077,13
2078,34
2079,43
2080,9
2081,27
2082,6
2083,9
2084,5
2085,30
2086,34
2087,0
2088,34
2089,46
2090,15
2091,49
2092,9
2093,35
2094,3
2095,9
2096,9
2097,9
2098,9
2099,9
2100,9
2101,34
2102,9
2103,1
2104,5
2105,9
2106,9
2107,2
2108,26
2109,35
2110,9
2111,30
2112,9
2113,44
2114,13
2115,9
2116,9
2117,48
2118,10
2119,9
2120,10
2121,13
2122,27
2123,5
2124,16
2125,45
2126,9
2127,35
2128,30
2129,0
2130,26
2131,35
2132,44
2133,20
2134,49
2135,34
2136,8
2137,23
2138,33
2139,40
2140,44
2141,9
2142,9
2143,27
2144,3
2145,9
2146,9
2147,23
2148,9
2149,27
2150,7
2151,49
2152,9
2153,34
2154,7
2155,44
2156,6
2157,44
2158,23
2159,3
2160,0
2161,9
2162,9
2163,40
2164,40
2165,9
2166,44
2167,35
2168,9
2169,49
2170,24
2171,22
2172,30
2173,0
2174,10
2175,49
2176,34
2177,34
2178,9
2179,9
2180,34
2181,24
2182,27
2183,23
2184,28
2185,7
2186,49
2187,9
2188,3
2189,9
2190,44
2191,9
2192,49
2193,49
2194,6
2195,12
2196,44
2197,43
2198,29
2199,9
2200,34
2201,37
2202,19
2203,3
2204,44
2205,22
2206,34
2207,40
2208,49
2209,9
2210,15
2211,9
2212,40
2213,27
2214,23
2215,5
2216,37
2217,5
2218,0
2219,9
2220,16
2221,35
2222,9
2223,9
2224,5
2225,40
2226,3
2227,9
2228,45
2229,43
2230,3
2231,37
2232,23
2233,15
2234,49
2235,9
2236,40
2237,34
2238,7
2239,44
2240,9
2241,23
2242,40
2243,27
2244,19
2245,9
2246,9
2247,9
2248,9
2249,40
2250,28
2251,27
2252,37
2253,9
2254,27
2255,5
2256,9
2257,23
2258,40
2259,5
2260,5
2261,9
2262,9
2263,40
2264,7
2265,3
2266,34
2267,30
2268,34
2269,40
2270,9
2271,3
2272,44
2273,23
2274,3
2275,3
2276,7
2277,13
2278,20
2279,22
2280,35
2281,37
2282,9
2283,21
2284,0
2285,45
2286,34
2287,9
2288,27
2289,10
2290,44
2291,27
2292,40
2293,34
2294,21
2295,35
2296,5
2297,48
2298,44
2299,49
2300,22
2301,3
2302,40
2303,27
2304,35
2305,9
2306,44
2307,49
2308,30
2309,3
2310,44
2311,7
2312,9
2313,34
2314,9
2315,9
2316,0
2317,40
2318,44
2319,28
2320,9
2321,40
2322,48
2323,0
2324,27
2325,27
2326,9
2327,37
2328,9
2329,3
2330,49
2331,3
2332,35
2333,34
2334,9
2335,9
2336,27
2337,26
2338,9
2339,23
2340,9
2341,6
2342,23
2343,5
2344,9
2345,23
2346,20
2347,34
2348,9
2349,7
2350,2
2351,9
2352,5
2353,9
2354,30
2355,7
2356,3
2357,9
2358,34
2359,3
2360,44
2361,9
2362,39
2363,35
2364,40
2365,23
2366,9
2367,22
2368,26
2369,1
2370,9
2371,9
2372,9
2373,6
2374,24
2375,34
2376,5
2377,24
2378,34
2379,27
2380,8
2381,37
2382,9
2383,49
2384,11
2385,34
2386,43
2387,16
2388,18
2389,39
2390,23
2391,34
2392,27
2393,40
2394,3
2395,0
2396,37
2397,44
2398,49
2399,38
2400,27
2401,24
2402,43
2403,30
2404,9
2405,23
2406,49
2407,5
2408,27
2409,34
2410,40
2411,5
2412,24
2413,9
2414,9
2415,27
2416,26
2417,22
2418,27
2419,33
2420,27
2421,22
2422,49
2423,5
2424,9
2425,39
2426,7
2427,9
2428,9
2429,40
2430,48
2431,13
2432,27
2433,26
2434,43
2435,27
2436,34
2437,34
2438,45
2439,27
2440,9
2441,43
2442,26
2443,37
2444,26
2445,37
2446,13
2447,36
2448,9
2449,34
2450,45
2451,13
2452,40
2453,9
2454,9
2455,27
2456,44
2457,46
2458,3
2459,7
2460,34
2461,35
2462,34
2463,40
2464,34
2465,9
2466,28
2467,40
2468,49
2469,49
2470,9
2471,9
2472,36
2473,9
2474,39
2475,9
2476,11
2477,34
2478,35
2479,8
2480,27
2481,23
2482,3
2483,34
2484,7
2485,3
2486,9
2487,5
2488,34
2489,9
2490,34
2491,27
2492,9
2493,26
2494,40
2495,9
2496,20
2497,9
2498,3
2499,9
2500,20
2501,28
2502,28
2503,27
2504,22
2505,34
2506,9
2507,34
2508,5
2509,3
2510,9
2511,27
2512,24
2513,34
2514,8
2515,9
2516,9
2517,37
2518,30
2519,44
2520,3
2521,23
2522,34
2523,40
2524,15
2525,34
2526,40
2527,45
2528,34
2529,37
2530,44
2531,34
2532,9
2533,37
2534,0
2535,37
2536,34
2537,9
2538,27
2539,48
2540,34
2541,43
2542,9
2543,35
2544,26
2545,23
2546,28
2547,34
2548,37
2549,37
2550,29
2551,9
2552,9
2553,23
2554,9
2555,36
2556,34
2557,5
2558,34
2559,9
2560,27
2561,5
2562,23
2563,9
2564,27
2565,3
2566,9
2567,3
2568,35
2569,9
2570,34
2571,9
2572,44
2573,9
2574,25
2575,35
2576,9
2577,23
2578,23
2579,9
2580,45
2581,3
2582,34
2583,10
2584,23
2585,33
2586,27
2587,34
2588,34
2589,11
2590,3
2591,9
2592,9
2593,34
2594,9
2595,5
2596,9
2597,26
2598,43
2599,9
2600,39
2601,39
2602,9
2603,40
2604,40
2605,40
2606,34
2607,37
2608,10
2609,49
2610,3
2611,36
2612,3
2613,30
2614,49
2615,40
2616,49
2617,9
2618,24
2619,6
2620,16
2621,10
2622,34
2623,23
2624,3
2625,40
2626,27
2627,27
2628,40
2629,0
2630,6
2631,23
2632,6
2633,5
2634,10
2635,9
2636,45
2637,40
2638,34
2639,28
2640,23
2641,46
2642,34
2643,40
2644,45
2645,9
2646,27
2647,9
2648,49
2649,15
2650,35
2651,9
2652,9
2653,20
2654,9
2655,24
2656,3
2657,9
2658,9
2659,34
2660,36
2661,3
2662,5
2663,45
2664,34
2665,10
2666,9
2667,23
2668,9
2669,49
2670,9
2671,9
2672,9
2673,9
2674,49
2675,28
2676,3
2677,35
2678,44
2679,34
2680,37
2681,7
2682,44
2683,9
2684,24
2685,9
2686,9
2687,27
2688,15
2689,9
2690,3
2691,49
2692,27
2693,9
2694,27
2695,5
2696,27
2697,26
2698,48
2699,40
2700,20
2701,9
2702,40
2703,27
2704,44
2705,7
2706,44
2707,9
2708,37
2709,9
2710,9
2711,13
2712,7
2713,9
2714,9
2715,9
2716,26
2717,38
2718,28
2719,30
2720,6
2721,40
2722,27
2723,27
2724,34
2725,43
2726,48
2727,5
2728,40
2729,29
2730,9
2731,22
2732,27
2733,9
2734,49
2735,27
2736,40
2737,49
2738,6
2739,0
2740,40
2741,27
2742,43
2743,34
2744,34
2745,48
2746,33
2747,9
2748,45
2749,49
2750,9
2751,27
2752,9
2753,9
2754,9
2755,44
2756,30
2757,27
2758,34
2759,0
2760,37
2761,29
2762,28
2763,10
2764,9
2765,43
2766,24
2767,3
2768,3
2769,5
2770,34
2771,34
2772,9
2773,9
2774,49
2775,35
2776,35
2777,48
2778,27
2779,3
2780,13
2781,35
2782,9
2783,13
2784,34
2785,9
2786,43
2787,0
2788,13
2789,34
2790,49
2791,27
2792,27
2793,9
2794,40
2795,34
2796,3
2797,13
2798,36
2799,22
2800,36
2801,34
2802,9
2803,3
2804,15
2805,9
2806,9
2807,5
2808,39
2809,9
2810,34
2811,5
2812,48
2813,49
2814,3
2815,9
2816,48
2817,7
2818,9
2819,35
2820,34
2821,7
2822,7
2823,5
2824,44
2825,27
2826,0
2827,45
2828,21
2829,34
2830,9
2831,5
2832,44
2833,11
2834,9
2835,23
2836,40
2837,39
2838,27
2839,44
2840,34
2841,34
2842,9
2843,9
2844,35
2845,9
2846,23
2847,9
2848,34
2849,3
2850,40
2851,8
2852,40
2853,2
2854,47
2855,34
2856,45
2857,27
2858,9
2859,27
2860,9
2861,9
2862,37
2863,9
2864,47
2865,49
2866,5
2867,39
2868,35
2869,37
2870,9
2871,27
2872,14
2873,46
2874,23
2875,23
2876,9
2877,13
2878,3
2879,37
2880,37
2881,10
2882,40
2883,13
2884,13
2885,26
2886,37
2887,27
2888,15
2889,23
2890,3
2891,7
2892,35
2893,19
2894,30
2895,26
2896,16
2897,9
2898,9
2899,9
2900,35
2901,27
2902,43
2903,9
2904,34
2905,49
2906,27
2907,34
2908,33
2909,9
2910,13
2911,34
2912,0
2913,24
2914,13
2915,49
2916,49
2917,40
2918,9
2919,44
2920,46
2921,39
2922,34
2923,26
2924,34
2925,9
2926,44
2927,5
2928,35
2929,19
2930,49
2931,3
2932,37
2933,34
2934,27
2935,7
2936,49
2937,9
2938,27
2939,46
2940,20
2941,40
2942,48
2943,27
2944,9
2945,20
2946,15
2947,9
2948,47
2949,0
2950,14
2951,48
2952,5
2953,5
2954,40
2955,40
2956,20
2957,10
2958,49
2959,7
2960,5
2961,23
2962,40
2963,40
2964,46
2965,40
2966,7
2967,19
2968,13
2969,17
2970,9
2971,37
2972,45
2973,9
2974,44
2975,9
2976,9
2977,40
2978,3
2979,9
2980,3
2981,3
2982,9
2983,9
2984,35
2985,9
2986,22
2987,49
2988,27
2989,9
2990,34
2991,9
2992,1
2993,34
2994,22
2995,40
